"CustomerID","AccountNumber","CustomerFullname","TotalOrder","TotalRevenue"
18456,AW00018456,Timothy L Bailey,1,12.940000000000001
18457,AW00018457,Olivia E White,2,4826.23
18458,AW00018458,Gregory  She,2,4733.75
18459,AW00018459,Toni  Sai,1,588.96
18460,AW00018460,Faith  Butler,1,2341.97
18461,AW00018461,Tina J Martinez,2,4748.24
18462,AW00018462,Clarence A Zhu,2,4752.75
18463,AW00018463,Adriana  Suri,2,4726.04
18464,AW00018464,Toni  Suri,2,4698.76
18465,AW00018465,Jamie S Yang,2,4752.75
18466,AW00018466,Joy A Gutierrez,2,97.96000000000001
18467,AW00018467,Darren  Townsend,2,5279.26
18468,AW00018468,Joel  Sanchez,2,5333.25
18469,AW00018469,Robyn A Rubio,2,6021.62
18470,AW00018470,Jennifer  Taylor,2,6021.62
18471,AW00018471,Paige J Stewart,1,539.99
18472,AW00018472,Hannah C Ross,1,79.47
18473,AW00018473,Nathaniel J Rogers,1,127.28
18474,AW00018474,James  Smith,1,39.980000000000004
18475,AW00018475,Natalie T Brown,1,616.91
18476,AW00018476,Brooke  Rogers,1,616.9100000000001
18477,AW00018477,Angelica G Hughes,1,13.98
18478,AW00018478,Eduardo B Roberts,1,2380.47
18479,AW00018479,Stacey G Chen,1,2351.9599999999996
18480,AW00018480,Heidi  Suri,1,2329.99
18481,AW00018481,Tanya A Romero,1,2318.959999999999
18482,AW00018482,Sharon  Nara,2,6030.61
18483,AW00018483,Byron J Gill,2,6056.61
18484,AW00018484,Dustin M Sharma,2,6093.199999999999
18485,AW00018485,Devin  Gonzalez,2,6063.21
18486,AW00018486,Kari  Torres,2,6021.62
18487,AW00018487,Tasha J Nath,2,6021.62
18488,AW00018488,Clayton  Xu,2,6056.61
18489,AW00018489,Johnny R Nara,2,6081.099999999999
18490,AW00018490,Brad S Rai,2,6029.57
18491,AW00018491,Michele D Gonzalez,2,6056.61
18492,AW00018492,Tamara H Johnston,2,218.26
18493,AW00018493,Kaitlin  McDonald,2,6029.57
18494,AW00018494,Marcus A Young,2,6037.889999999999
18495,AW00018495,Jeremy E Phillips,2,6021.62
18496,AW00018496,Vincent  Zheng,2,6121.709999999999
18497,AW00018497,Fernando W Evans,1,2329.9799999999996
18498,AW00018498,Zachary  Russell,1,54.980000000000004
18499,AW00018499,Darren I Rodriguez,1,4.99
18500,AW00018500,Jose  Brown,1,39.980000000000004
18501,AW00018501,Alexandra  Powell,1,1750.98
18502,AW00018502,Pamela  Madan,1,1760.47
18503,AW00018503,Timothy E Peterson,1,123.97999999999999
18504,AW00018504,Angel  Adams,1,128.97
18505,AW00018505,Carol  Scott,1,13.98
18506,AW00018506,Evan  Bradley,2,101.94
18507,AW00018507,Edward  Baker,1,103.48
18508,AW00018508,Michele  Chander,1,2359.9599999999996
18509,AW00018509,Xavier G Foster,1,59.980000000000004
18510,AW00018510,Samuel A Washington,1,4.99
18511,AW00018511,Mya  Jenkins,1,2465.9299999999994
18512,AW00018512,Alex L Torres,1,2349.9799999999996
18513,AW00018513,Edwin  Xu,1,2341.97
18514,AW00018514,Anne  Romero,1,2389.959999999999
18515,AW00018515,Gabrielle  Patterson,1,2396.939999999999
18516,AW00018516,Juan  Brooks,1,2404.9099999999994
18517,AW00018517,Tristan  Diaz,1,78.97999999999999
18518,AW00018518,Stephanie  Scott,1,2379.95
18519,AW00018519,Alex  Cook,1,2362.27
18520,AW00018520,Rafael D Huang,1,78.97999999999999
18521,AW00018521,Meghan E Rowe,1,119.97999999999999
18522,AW00018522,Jeremiah L Smith,1,69.99
18523,AW00018523,Samuel M Foster,2,160.94
18524,AW00018524,Edward E Alexander,2,195.95
18525,AW00018525,Jack R Lal,1,1735.98
18526,AW00018526,Kevin  Hernandez,1,2317.9199999999996
18527,AW00018527,Jonathan B Baker,1,2319.99
18528,AW00018528,John M Rodriguez,1,2381.939999999999
18529,AW00018529,Albert W Castro,1,39.980000000000004
18530,AW00018530,Wyatt M Evans,1,113.97
18531,AW00018531,Thomas  Simmons,1,4.99
18532,AW00018532,Marcus  Russell,1,2345.22
18533,AW00018533,Lucas S Martinez,1,2405.47
18534,AW00018534,Hunter  Collins,1,54.980000000000004
18535,AW00018535,Donald  Kapoor,2,51.97
18536,AW00018536,Hailey J Coleman,1,54.980000000000004
18537,AW00018537,Kathryn L Carson,1,2294.99
18538,AW00018538,Ian  Mitchell,1,2319.99
18539,AW00018539,Riley M Russell,1,2356.9499999999994
18540,AW00018540,Victoria M Perry,1,2401.45
18541,AW00018541,Kayla C Jones,2,94.25999999999999
18542,AW00018542,Dustin E She,1,123.97999999999999
18543,AW00018543,Dalton R Wilson,1,1735.98
18544,AW00018544,Riley L Washington,1,1155.48
18545,AW00018545,Ian L Clark,1,1725.98
18546,AW00018546,Pieter  Wycoff,1,29.479999999999997
18547,AW00018547,Ethan L Johnson,1,2351.9599999999996
18548,AW00018548,Jordan E Powell,1,1754.98
18549,AW00018549,Sierra  Collins,1,1169.46
18550,AW00018550,Julia R Griffin,1,64.47
18551,AW00018551,Chloe E Hall,1,1709.98
18552,AW00018552,Kelsey  Goel,1,4.99
18553,AW00018553,Alex K Roberts,1,1700.99
18554,AW00018554,Isabelle D Ross,2,155.45
18555,AW00018555,Muniraju  Pulipalyam,1,4.99
18556,AW00018556,Ruben  Perez,1,1700.99
18557,AW00018557,Bailey R Lopez,1,1179.47
18558,AW00018558,Alexandra C Price,1,1750.98
18559,AW00018559,Lucas  Adams,1,1735.98
18560,AW00018560,Anna S Miller,1,2366.9599999999996
18561,AW00018561,Carol A Torres,1,2389.959999999999
18562,AW00018562,Mary P Wright,1,1732.26
18563,AW00018563,Evan R Sanchez,1,1750.98
18564,AW00018564,John T Moore,1,1714.97
18565,AW00018565,Dalton C Bryant,1,1789.45
18566,AW00018566,Bryce  Peterson,1,2379.4799999999996
18567,AW00018567,Madison  Barnes,1,1700.99
18568,AW00018568,Mya M Bennett,1,1732.26
18569,AW00018569,Emma E Bryant,1,4.99
18570,AW00018570,Mason A Peterson,1,1174.48
18571,AW00018571,Cameron S Kumar,1,1120.49
18572,AW00018572,Danielle  Watson,1,13.98
18573,AW00018573,Andrea  Phillips,2,83.74000000000001
18574,AW00018574,Kaitlyn L Taylor,1,39.980000000000004
18575,AW00018575,Erin R Stewart,1,78.97999999999999
18576,AW00018576,Emily  Coleman,1,78.97999999999999
18577,AW00018577,Isabelle C Winston,1,69.99
18578,AW00018578,Patrick M Rogers,1,2351.9599999999996
18579,AW00018579,William M Brown,1,69.99
18580,AW00018580,Emma A Anderson,1,1170.48
18581,AW00018581,Melinda  Dominguez,1,2351.9599999999996
18582,AW00018582,Bryan  Morgan,1,2318.9599999999996
18583,AW00018583,Luis  Kumar,1,119.97999999999999
18584,AW00018584,Haley  Evans,1,123.97999999999999
18585,AW00018585,Katherine  Blue,1,78.97999999999999
18586,AW00018586,Benjamin  Patterson,1,2322.2799999999997
18587,AW00018587,Monica  Arun,1,69.99
18588,AW00018588,Isabella  Rogers,1,119.97999999999999
18589,AW00018589,Anna  Stewart,1,1768.96
18590,AW00018590,Valerie R Sun,1,119.97999999999999
18591,AW00018591,Eduardo A Nelson,1,119.97999999999999
18592,AW00018592,Mackenzie  Evans,1,2294.99
18593,AW00018593,Sydney C Martinez,1,69.99
18594,AW00018594,Kristi  Garcia,1,2325.9599999999996
18595,AW00018595,Marcus  Hernandez,1,2329.99
18596,AW00018596,Gabriella L Cooper,1,1775.47
18597,AW00018597,Isabel  Perry,1,1760.47
18598,AW00018598,Norimichi  Yonekura,1,1700.99
18599,AW00018599,Kyle J Simmons,1,78.97999999999999
18600,AW00018600,Ashley C Gonzales,2,51.97
18601,AW00018601,Cynthia K Garcia,1,69.99
18602,AW00018602,Patrick  Ramirez,1,119.97999999999999
18603,AW00018603,Gabrielle B Henderson,1,1205.47
18604,AW00018604,Paige W Alexander,2,59.25
18605,AW00018605,David  Wright,1,1735.98
18606,AW00018606,Wyatt J Green,1,1750.98
18607,AW00018607,Katherine B Taylor,1,1750.98
18608,AW00018608,Ian  Phillips,1,1714.97
18609,AW00018609,Alyssa A Cook,1,1785.97
18610,AW00018610,Bailey  Rivera,1,2297.2799999999997
18611,AW00018611,Taylor F Foster,1,2391.939999999999
18612,AW00018612,Alyssa  Flores,1,119.97999999999999
18613,AW00018613,Cody  Murphy,1,2341.97
18614,AW00018614,Seth L Wright,1,2319.99
18615,AW00018615,Charles  Peterson,1,2334.9699999999993
18616,AW00018616,Spencer A Butler,1,1729.97
18617,AW00018617,Carlos  Lopez,1,1147.77
18618,AW00018618,Mitchell  Rai,1,32.28
18619,AW00018619,Dominic  Mehta,1,38.980000000000004
18620,AW00018620,Randall A Navarro,2,3001.0425
18621,AW00018621,Cassandra D Prasad,2,3033.33
18622,AW00018622,Byron  Rubio,1,64.97
18623,AW00018623,Anne W Torres,1,37.269999999999996
18624,AW00018624,Jay M Perez,1,29.99
18625,AW00018625,Derrick C Moreno,2,2753.8225
18626,AW00018626,Tony S Pal,3,4644.7474999999995
18627,AW00018627,Kristine E Gomez,2,3027.3199999999997
18628,AW00018628,Suzanne  Yang,1,128.95
18629,AW00018629,Martin L Srini,1,24.99
18630,AW00018630,Priscilla  She,1,48.970000000000006
18631,AW00018631,Carly  Shan,1,24.99
18632,AW00018632,Russell  Tang,1,32.269999999999996
18633,AW00018633,Adam M Jenkins,2,2793.5025
18634,AW00018634,Veronica J Arun,2,2427.3682
18635,AW00018635,Toni  Martinez,1,162.99
18636,AW00018636,Edgar C Chapman,1,58.980000000000004
18637,AW00018637,Thomas A Sharma,2,121.94
18638,AW00018638,Alyssa K Thompson,1,1760.47
18639,AW00018639,Maria E Scott,1,1700.99
18640,AW00018640,Isaac  James,1,39.980000000000004
18641,AW00018641,Cameron  Garcia,1,1120.49
18642,AW00018642,Brianna X Thompson,2,216.4
18643,AW00018643,Joshua A Thomas,1,2319.99
18644,AW00018644,Carrie D Ruiz,2,135.44
18645,AW00018645,Jordan K Bryant,1,1700.99
18646,AW00018646,Blake L Adams,1,1735.98
18647,AW00018647,Christy  Huang,1,599.47
18648,AW00018648,Hailey  Torres,1,556.9300000000001
18649,AW00018649,Jackson H Patterson,1,603.49
18650,AW00018650,Kyle  Flores,1,561.48
18651,AW00018651,Isaiah A Mitchell,1,607.96
18652,AW00018652,Meredith W Diaz,1,13.98
18653,AW00018653,Emmanuel D Madan,1,553.97
18654,AW00018654,Thomas A Lopez,1,1775.97
18655,AW00018655,Eric R Diaz,1,1735.98
18656,AW00018656,Charles K Clark,1,564.48
18657,AW00018657,Alex M Morgan,1,4.99
18658,AW00018658,Dalton  Turner,1,58.980000000000004
18659,AW00018659,Jasmine A Thompson,1,78.97999999999999
18660,AW00018660,Cristina A Anand,1,69.99
18661,AW00018661,Daniel E Walker,1,4.99
18662,AW00018662,Kyle  Sharma,1,39.980000000000004
18663,AW00018663,Jason C Flores,1,13.98
18664,AW00018664,Robert C Long,1,13.98
18665,AW00018665,Olivia  Brooks,1,67.93
18666,AW00018666,Jordyn K Henderson,1,58.980000000000004
18667,AW00018667,Kelli E Ma,1,12.940000000000001
18668,AW00018668,Brian J Sanders,1,4.99
18669,AW00018669,Adam  Griffin,1,69.99
18670,AW00018670,Melanie L Bryant,1,1723.96
18671,AW00018671,Melanie  Kelly,1,69.99
18672,AW00018672,Anthony  Lewis,1,128.97
18673,AW00018673,James M Green,1,128.97
18674,AW00018674,Isabelle C Bennett,2,145.95999999999998
18675,AW00018675,Abigail  Martin,1,128.97
18676,AW00018676,Jesse E Young,1,119.97999999999999
18677,AW00018677,Logan  Shan,2,60.959999999999994
18678,AW00018678,Sean  Watson,1,78.97999999999999
18679,AW00018679,Seth C Wood,1,1700.99
18680,AW00018680,David  Shan,1,1735.98
18681,AW00018681,Jacqueline  Griffin,1,69.99
18682,AW00018682,Emily A Bennett,1,69.99
18683,AW00018683,Robert T Walker,1,78.97999999999999
18684,AW00018684,Makayla D Watson,1,1754.98
18685,AW00018685,Sean G Rogers,2,124.46000000000001
18686,AW00018686,Logan  Coleman,2,91.95
18687,AW00018687,Olivia C Smith,1,94.47999999999999
18688,AW00018688,Antonio  Barnes,1,78.97999999999999
18689,AW00018689,Miguel  Miller,1,78.97999999999999
18690,AW00018690,Carlos C Rivera,1,119.97999999999999
18691,AW00018691,Claudia  Zheng,2,6070.59
18692,AW00018692,Preston G Mehta,2,6035.599999999999
18693,AW00018693,Ann M Subram,2,6021.62
18694,AW00018694,Derrick  Gomez,2,6035.6
18695,AW00018695,Aaron C Diaz,2,6029.57
18696,AW00018696,Mindy W Black,2,6149.57
18697,AW00018697,Tara S Lal,2,5279.26
18698,AW00018698,Jaclyn S Chande,2,5314.25
18699,AW00018699,Blake S Griffin,2,5308.24
18700,AW00018700,Ernest C Zhao,2,5328.23
18701,AW00018701,Kenneth J Lal,2,5357.74
18702,AW00018702,Adriana  Smith,2,5333.25
18703,AW00018703,Vincent A Huang,2,5314.25
18704,AW00018704,Lacey N Goel,2,33.26
18705,AW00018705,Karl  Goel,2,59.26
18706,AW00018706,Darryl  Zheng,2,6060.5
18707,AW00018707,Marshall D She,2,122.76
18708,AW00018708,Micah  Zhao,2,6056.51
18709,AW00018709,Darren A Hernandez,2,6098.54
18710,AW00018710,Ricardo  Xie,2,6098.58
18711,AW00018711,Emma L Diaz,2,86.21
18712,AW00018712,Glenn J Guo,2,24.27
18713,AW00018713,Rosa  Yang,2,237.26
18714,AW00018714,Francisco L Lopez,2,24.27
18715,AW00018715,Rafael H Rai,2,123.96000000000001
18716,AW00018716,Seth  Campbell,2,6021.62
18717,AW00018717,Cassandra B Suri,2,87.21000000000001
18718,AW00018718,Susan  Liu,2,6035.599999999999
18719,AW00018719,Alberto G Suarez,2,88.97
18720,AW00018720,Taylor M Miller,2,86.27000000000001
18721,AW00018721,Andy  Gomez,2,5333.25
18722,AW00018722,Jonathon  Navarro,2,5333.25
18723,AW00018723,Lacey K Ma,2,5279.26
18724,AW00018724,Denise A Fernandez,2,6056.51
18725,AW00018725,Denise M Kapoor,2,6044.59
18726,AW00018726,Katrina L Anand,2,5314.25
18727,AW00018727,Hailey A Hernandez,2,86.27000000000001
18728,AW00018728,Roger J Luo,2,56.71
18729,AW00018729,Evan R Parker,2,5333.25
18730,AW00018730,Johnathan  Arthur,2,39.25
18731,AW00018731,Brett E Malhotra,2,6054.0599999999995
18732,AW00018732,Zachary M Jai,1,114.46
18733,AW00018733,Rafael R Gao,2,24.27
18734,AW00018734,Barbara  Ashe,2,24.27
18735,AW00018735,Latasha R Moreno,2,6021.62
18736,AW00018736,Ashley R Patterson,2,6035.599999999999
18737,AW00018737,Ricky  Gomez,2,6021.62
18738,AW00018738,Tamara  Luo,2,6089.59
18739,AW00018739,Christy R Pal,2,5371.74
18740,AW00018740,Adam  Hill,2,6056.61
18741,AW00018741,Edgar B Martinez,1,60.470000000000006
18742,AW00018742,Don  Guo,2,24.27
18743,AW00018743,Glenn  Xu,2,67.21
18744,AW00018744,April R Raje,2,32.22
18745,AW00018745,Brooke  James,2,78.26
18746,AW00018746,Reginald A Alvarez,2,6135.09
18747,AW00018747,Jacquelyn K Diaz,2,6089.59
18748,AW00018748,Gabrielle R Stewart,1,60.47
18749,AW00018749,Olivia B Stewart,3,204.81
18750,AW00018750,Alexandra L Perry,1,4.99
18751,AW00018751,Kari K Schmidt,1,39.980000000000004
18752,AW00018752,Samantha  Walker,1,119.97999999999999
18753,AW00018753,James Y Moore,1,123.97999999999999
18754,AW00018754,Isabella  Mitchell,1,69.99
18755,AW00018755,Christopher  Lewis,2,86.96
18756,AW00018756,Isabella  Thompson,2,128.41
18757,AW00018757,Frederick  Srini,1,78.97999999999999
18758,AW00018758,Devin M Price,3,158.51
18759,AW00018759,Devin  Phillips,3,302.03
18760,AW00018760,Morgan M Wood,1,54.980000000000004
18761,AW00018761,Luis  Wright,1,13.98
18762,AW00018762,Arthur  Wilson,1,1764.96
18763,AW00018763,Julie E Chander,2,123.96000000000001
18764,AW00018764,Natalie K Scott,1,69.99
18765,AW00018765,Noah A Shan,1,119.97999999999999
18766,AW00018766,Francisco W Sai,2,4752.75
18767,AW00018767,Gary C Alonso,2,5314.25
18768,AW00018768,Dalton M Garcia,2,5314.25
18769,AW00018769,Theresa L Dominguez,2,5304.25
18770,AW00018770,Aaron  Hernandez,1,94.47999999999999
18771,AW00018771,Robert L Green,1,69.99
18772,AW00018772,Julia B Hill,1,78.97999999999999
18773,AW00018773,Cassidy A Price,1,78.97999999999999
18774,AW00018774,Justin  Flores,1,132.97
18775,AW00018775,Andrea  Bell,1,69.99
18776,AW00018776,Connor  Allen,1,67.97
18777,AW00018777,Richard W Clark,1,29.479999999999997
18778,AW00018778,Miguel C Washington,1,39.980000000000004
18779,AW00018779,Jose  Hill,1,4.99
18780,AW00018780,Evan K Carter,1,1759.97
18781,AW00018781,Hunter J Lewis,1,2362.27
18782,AW00018782,Patrick  Reed,1,2397.909999999999
18783,AW00018783,Michael  Martin,1,2362.27
18784,AW00018784,Trinity M Brooks,1,128.97
18785,AW00018785,Sara  Rivera,1,2350.9599999999996
18786,AW00018786,Dustin  Chande,1,119.97999999999999
18787,AW00018787,Mya L Wood,1,78.97999999999999
18788,AW00018788,Madison L Thompson,1,2351.9599999999996
18789,AW00018789,Seth C Robinson,1,2294.99
18790,AW00018790,Julia  Martin,1,1728.27
18791,AW00018791,Megan  Blue,1,69.99
18792,AW00018792,Gabriella M Peterson,1,1775.47
18793,AW00018793,Angel M Cox,1,30.479999999999997
18794,AW00018794,Andrew C Davis,1,1735.98
18795,AW00018795,Nathan A Alexander,1,1198.97
18796,AW00018796,Marvin R Ruiz,1,23.779999999999998
18797,AW00018797,Evan L Murphy,1,78.97999999999999
18798,AW00018798,Andrea K Allen,1,1728.27
18799,AW00018799,Jacob K Lewis,1,119.97999999999999
18800,AW00018800,Jennifer A Phillips,1,1754.98
18801,AW00018801,Dawn A Yuan,1,1799.48
18802,AW00018802,Mario T Shen,1,1793.47
18803,AW00018803,Cedric V Zheng,1,1750.98
18804,AW00018804,Aaron  Gonzales,1,1810.46
18805,AW00018805,Tracy  Simpson,1,133.49
18806,AW00018806,Kaitlyn  Torres,1,1785.97
18807,AW00018807,Spencer  Bennett,1,119.97999999999999
18808,AW00018808,Gabrielle  Perez,1,2411.9399999999996
18809,AW00018809,Jason  King,1,119.97999999999999
18810,AW00018810,Casey  Dominguez,1,133.49
18811,AW00018811,Samuel  Perry,2,100.96
18812,AW00018812,Kyle E Adams,2,185.94
18813,AW00018813,Kristy G Hernandez,1,128.97
18814,AW00018814,Evan  Adams,1,69.99
18815,AW00018815,Abigail  Rogers,1,69.99
18816,AW00018816,Taylor  Smith,1,148.47
18817,AW00018817,Brittany  Russell,1,2357.2799999999997
18818,AW00018818,Lucas  Torres,1,2319.2599999999998
18819,AW00018819,Miranda  Bennett,1,2344.959999999999
18820,AW00018820,Alexandria  Cook,1,78.97999999999999
18821,AW00018821,Juan C Morgan,2,91.97
18822,AW00018822,Gregory J Ferrier,1,119.97999999999999
18823,AW00018823,Russell  Xu,1,94.47999999999999
18824,AW00018824,Elijah L Collins,1,2394.97
18825,AW00018825,Brandon A Smith,1,78.97999999999999
18826,AW00018826,Allison R Stewart,2,166.43
18827,AW00018827,Carmen G Raman,1,2329.9799999999996
18828,AW00018828,Morgan  Wright,1,119.97999999999999
18829,AW00018829,Jackson C Simmons,1,2354.9799999999996
18830,AW00018830,Kristine  Ortega,1,119.97999999999999
18831,AW00018831,Andy  Hernandez,1,2419.4599999999996
18832,AW00018832,Dylan C Jackson,1,2334.9799999999996
18833,AW00018833,Morgan  Baker,1,78.97999999999999
18834,AW00018834,Ana S Foster,1,119.97999999999999
18835,AW00018835,Isabelle J Coleman,1,78.97999999999999
18836,AW00018836,Nicole  Cooper,1,128.97
18837,AW00018837,Amanda  Hernandez,1,94.47999999999999
18838,AW00018838,Natalie C Morris,1,2376.9599999999996
18839,AW00018839,Don  Lee,1,2384.9699999999993
18840,AW00018840,Alexandria  Barnes,1,2294.99
18841,AW00018841,Gabriella  Campbell,1,1145.48
18842,AW00018842,James M Gonzalez,1,1155.48
18843,AW00018843,Luis M Perez,1,69.99
18844,AW00018844,Dalton A Hernandez,1,123.97999999999999
18845,AW00018845,Katherine E Hughes,1,69.99
18846,AW00018846,Deb  Hughes,1,132.97
18847,AW00018847,Ariana B Richardson,1,69.99
18848,AW00018848,Christian J Harris,1,2496.27
18849,AW00018849,Faith  Flores,1,2366.9599999999996
18850,AW00018850,Ethan  Hughes,1,2376.45
18851,AW00018851,Dalton E Cook,1,69.99
18852,AW00018852,Allison B Sanders,2,268.25
18853,AW00018853,Jacqueline  Gray,1,69.99
18854,AW00018854,Hunter  Turner,1,1754.98
18855,AW00018855,Robert  Zhang,1,1155.48
18856,AW00018856,Thomas  Green,1,1735.98
18857,AW00018857,Sebastian L Sanders,1,1735.98
18858,AW00018858,Miguel K Parker,1,1810.46
18859,AW00018859,Olivia  Henderson,1,1155.48
18860,AW00018860,Sydney J Foster,1,2394.97
18861,AW00018861,Ashley  Wood,1,133.49
18862,AW00018862,Luke  Zhang,1,2354.47
18863,AW00018863,Charles M Scott,1,2414.9699999999993
18864,AW00018864,Elijah  Long,1,2331.9499999999994
18865,AW00018865,Ashley P Hayes,1,1779.47
18866,AW00018866,Miguel  Scott,1,1700.99
18867,AW00018867,Thomas R Perry,1,1750.98
18868,AW00018868,Adam  Long,1,1759.97
18869,AW00018869,Ashley J Flores,1,1735.98
18870,AW00018870,Ana  Barnes,1,69.99
18871,AW00018871,Ruben D Rubio,2,86.96
18872,AW00018872,Miguel  Severino,1,78.97999999999999
18873,AW00018873,Austin J Rodriguez,1,128.97
18874,AW00018874,Julia  Green,1,69.99
18875,AW00018875,Devin A Watson,2,114.94999999999999
18876,AW00018876,Luke  Chen,1,2329.9799999999996
18877,AW00018877,Evan  Hall,1,69.99
18878,AW00018878,Mallory M Ramos,1,2390.9499999999994
18879,AW00018879,Garrett J Morgan,1,69.99
18880,AW00018880,Jarrod  Sanchez,1,69.99
18881,AW00018881,Kimberly  James,1,2359.9799999999996
18882,AW00018882,Dalton C Hayes,1,2322.2799999999997
18883,AW00018883,Jonathan  Garcia,2,86.96
18884,AW00018884,Bryan  Reed,2,133.93
18885,AW00018885,Cara  Ma,1,110.46000000000001
18886,AW00018886,Donald E McDonald,1,69.99
18887,AW00018887,Kari  Hernandez,1,133.49
18888,AW00018888,Devin  Powell,1,123.97999999999999
18889,AW00018889,Katelyn  Murphy,1,78.97999999999999
18890,AW00018890,Lauren  Blue,1,78.97999999999999
18891,AW00018891,Megan S James,1,119.97999999999999
18892,AW00018892,Chase K Howard,1,69.99
18893,AW00018893,Devin I White,1,69.99
18894,AW00018894,Eric O Allen,1,2316.97
18895,AW00018895,Marco  Madan,1,27.77
18896,AW00018896,Jonathan  Russell,1,74.98
18897,AW00018897,Russell  Black,1,37.29
18898,AW00018898,Monica H Chandra,1,74.98
18899,AW00018899,Glenn  Liu,2,4118.26
18900,AW00018900,Mathew L Torres,2,4132.24
18901,AW00018901,Connor C Shan,1,35.0
18902,AW00018902,Steve R Chen,2,4186.23
18903,AW00018903,Louis  Zeng,2,4143.74
18904,AW00018904,Emma J Thomas,1,607.96
18905,AW00018905,Samuel  Adams,1,2416.43
18906,AW00018906,Adrienne  Gutierrez,2,4217.22
18907,AW00018907,Priscilla  Nara,2,4167.23
18908,AW00018908,Krystal  Sun,2,6090.589999999999
18909,AW00018909,Jodi A Chavez,2,6035.6
18910,AW00018910,Marco  Perez,1,59.980000000000004
18911,AW00018911,Elijah  McDonald,1,64.47
18912,AW00018912,Tyler  Williams,1,69.99
18913,AW00018913,Jesse  Stewart,1,78.97999999999999
18914,AW00018914,Felicia L Ruiz,1,1725.98
18915,AW00018915,Sydney  Gonzalez,1,94.47999999999999
18916,AW00018916,Christian B Moore,1,658.95
18917,AW00018917,Jonathan E Nelson,1,607.96
18918,AW00018918,Jacqueline  Ross,1,78.97999999999999
18919,AW00018919,Eduardo J Hernandez,2,300.94
18920,AW00018920,Jonathan  Young,1,128.97
18921,AW00018921,Rachel R Bailey,1,94.47999999999999
18922,AW00018922,Madeline B Gonzalez,1,2326.9599999999996
18923,AW00018923,Cassandra  Kapoor,1,804.48
18924,AW00018924,Rachel C Williams,1,839.48
18925,AW00018925,Haley L Griffin,2,82.18
18926,AW00018926,Alexandre  Lobao,2,244.23000000000002
18927,AW00018927,Arianna D Cox,2,89.25
18928,AW00018928,Carmen L Prasad,2,6095.079999999999
18929,AW00018929,Donald  Garcia,2,6029.57
18930,AW00018930,Katelyn  Richardson,2,6035.599999999999
18931,AW00018931,Rosa  She,2,6060.5
18932,AW00018932,Carl  Chande,2,59.26
18933,AW00018933,Kelli  Huang,1,59.980000000000004
18934,AW00018934,Jeremiah U Moore,1,123.97999999999999
18935,AW00018935,Jasmine S Jenkins,1,69.99
18936,AW00018936,Morgan  Collins,1,839.48
18937,AW00018937,Ian D Reed,1,69.99
18938,AW00018938,Lucas J Lopez,1,69.99
18939,AW00018939,Hunter  McDonald,1,69.99
18940,AW00018940,Seth  Bell,1,78.97999999999999
18941,AW00018941,Philip S Torres,1,123.97999999999999
18942,AW00018942,Billy  Ortega,1,889.3900000000001
18943,AW00018943,Kaitlyn T Hall,1,902.98
18944,AW00018944,Marcus A Taylor,2,146.94
18945,AW00018945,Marcus  Cox,1,78.97999999999999
18946,AW00018946,Brandon  Simmons,1,69.99
18947,AW00018947,Devin  Bryant,1,804.48
18948,AW00018948,Sydney  Bailey,1,806.76
18949,AW00018949,Jackson  Hall,1,801.77
18950,AW00018950,Lauren  Alexander,1,2351.9599999999996
18951,AW00018951,Dalton T Jones,1,2334.9699999999993
18952,AW00018952,Chloe  Hernandez,1,78.97999999999999
18953,AW00018953,Mya A Patterson,1,777.44
18954,AW00018954,Dalton R Young,1,893.47
18955,AW00018955,Justin  Jones,1,1754.98
18956,AW00018956,Sara W Howard,1,848.47
18957,AW00018957,Mackenzie  Lopez,1,589.26
18958,AW00018958,Natalie  Sanchez,1,565.21
18959,AW00018959,Seth  Morris,1,2341.4599999999996
18960,AW00018960,Marcus  Johnson,1,618.98
18961,AW00018961,Jeremiah D Henderson,1,2369.9599999999996
18962,AW00018962,Seth R Parker,1,567.27
18963,AW00018963,Amber M Collins,1,589.98
18964,AW00018964,Thomas M Gonzalez,1,69.99
18965,AW00018965,Richard A Turner,1,123.97999999999999
18966,AW00018966,Carly  Rai,1,78.97999999999999
18967,AW00018967,Xavier L Clark,1,132.97
18968,AW00018968,Isaiah  Lopez,2,151.43
18969,AW00018969,Anna L Cox,1,69.99
18970,AW00018970,Jason G Roberts,1,133.49
18971,AW00018971,Wyatt F Moore,1,2351.9599999999996
18972,AW00018972,Benjamin C Butler,1,2369.9699999999993
18973,AW00018973,Kate  Yuan,1,567.27
18974,AW00018974,James J Rodriguez,1,585.94
18975,AW00018975,Samuel K Bryant,1,89.97
18976,AW00018976,Garrett  Howard,1,1750.98
18977,AW00018977,Jackson S Wang,1,128.97
18978,AW00018978,Isaiah  Morgan,2,118.73
18979,AW00018979,Noah E Taylor,1,1749.96
18980,AW00018980,Sophia  Hernandez,1,1750.98
18981,AW00018981,Savannah S Watson,1,78.97999999999999
18982,AW00018982,Kyle  Baker,1,1783.96
18983,AW00018983,Destiny  Price,1,94.47999999999999
18984,AW00018984,Shelby J Rivera,1,94.47999999999999
18985,AW00018985,Paige A Bailey,1,94.47999999999999
18986,AW00018986,Robert R Roberts,1,56.97
18987,AW00018987,Hunter  Adams,1,119.97999999999999
18988,AW00018988,Courtney A Baker,1,69.99
18989,AW00018989,Cindy  Suri,1,133.49
18990,AW00018990,Amanda A Henderson,1,561.97
